mean,std,min,max,median,skewness,kurtosis,total_energy,peak_frequency,bandwidth,positive_ratio,negative_ratio,label
-0.0061967786966221385,0.01244886383167644,-0.11068816204100322,0.0511385505512182,-0.0057707172219177,-2.6745018830466254,26.76039307913385,94.98392798284542,0,83,0.09857142857142857,0.9014285714285715,WALKING
-0.006446303349301581,0.008113791578519087,-0.07396175923363188,0.038062372213883304,-0.006633634025578204,-2.082306521901275,26.681129603240674,67.91046344354427,0,61,0.06,0.94,WALKING
-0.00629797638066316,0.011456571466837333,-0.09466849062088621,0.0477205317920065,-0.0066422160780721185,-1.604298382505425,20.81285348759283,83.64234417421235,0,75,0.09142857142857143,0.9085714285714286,WALKING
-0.00638271148003261,0.009518526510367244,-0.07998026880440941,0.04189197810737721,-0.0068904866041980765,-1.5660383559045274,20.725239787001374,76.84198200942959,0,75,0.08428571428571428,0.9157142857142857,WALKING
-0.006225521492432071,0.010250164008048871,-0.09439372066165044,0.049131435833452634,-0.006197863131587697,-2.261523331206538,29.658392058226013,79.65355322919203,0,77,0.07,0.9299999999999999,WALKING
-0.00642654236696218,0.008996794833005653,-0.08145552626826191,0.041605808519964226,-0.006352982953569571,-2.1941041771546383,27.209842189797584,74.18152443116135,0,75,0.06857142857142857,0.9314285714285714,WALKING
-0.006241176173249028,0.012496170616214258,-0.1092118685183079,0.05297125081283605,-0.006214367426087152,-2.260019539778975,25.822123865268104,96.62264120974046,0,93,0.08714285714285715,0.9128571428571428,WALKING
-0.0062641894986854045,0.010582956374311683,-0.08788458889812924,0.03472091885319789,-0.006115123238242225,-1.8566984400339637,19.184269293436227,87.28024071782829,0,85,0.09142857142857143,0.9085714285714286,WALKING
-0.006451193696398282,0.01049767742382836,-0.08667818490863821,0.048049549019172196,-0.0065388752747401885,-1.51954878132459,21.30640035912837,81.99847325319709,0,67,0.08,0.92,WALKING
-0.006356585313463776,0.00830399804107601,-0.07455900139933241,0.028747371732831453,-0.006382299594302669,-2.5920818974473843,25.883083628743655,69.56544087299278,0,71,0.07142857142857142,0.9285714285714286,WALKING
-0.006206649141427543,0.02500792578796209,-0.1986142754263334,0.13385654712425057,-0.006271345590728755,-1.2366343110099414,22.794010655896855,175.94675414322387,0,113,0.09714285714285714,0.9028571428571428,WALKING
-0.00642507583782966,0.015867939567772306,-0.1308584138690718,0.07578360598356161,-0.006354153648242027,-1.6051227595121258,23.18911381358699,117.56920223210798,0,97,0.09,0.91,WALKING
-0.006264435151027059,0.03476062769128497,-0.2712635689267658,0.19451614504291026,-0.006200240395305782,-1.1447558689684787,23.053065284869696,238.75657188528322,39,119,0.1,0.9,WALKING
-0.006296058601206287,0.028722668347834813,-0.22180670845447883,0.1623907426469156,-0.00636104340963942,-1.2263527678150574,22.095420004683156,202.73503388321723,0,123,0.15285714285714286,0.8471428571428572,WALKING
-0.0062840564433924734,0.01928320577204937,-0.1680052897728667,0.092021389630989,-0.006519462238648078,-2.004634246452726,26.604524703339376,140.78269392021917,0,109,0.08857142857142856,0.9114285714285715,WALKING
-0.006472277811808786,0.021464740694382332,-0.16895347618787523,0.11482300773840602,-0.006447804805205978,-1.2546358550577927,21.272298915440402,158.35629242207852,0,111,0.10714285714285714,0.8928571428571429,WALKING
-0.006284952004896281,0.019600384675901493,-0.17078494318666393,0.09327500449244187,-0.00625578089174016,-2.154871948848968,27.276324479206604,140.43925732827944,0,105,0.09142857142857143,0.9085714285714286,WALKING
-0.006429168352834306,0.019825008687610186,-0.15943069294675452,0.09684830908578021,-0.006536402134011448,-1.357207984208563,22.85703491453457,138.18870965069488,0,101,0.09714285714285714,0.9028571428571428,WALKING
-0.006523795694327664,0.019076951201198268,-0.17361510360698756,0.09126240658770406,-0.006571026790571515,-2.2595126160621675,31.27444803624494,139.10208930305487,0,103,0.08571428571428572,0.9142857142857143,WALKING
