2.55524,2.49847,2.59705,2.53387,2.50671,2.51801,2.53418,2.48993,2.80243,2.51709,3.17749,2.53601
2.56866,2.49512,2.5827,2.5061,2.51373,2.52014,2.52991,2.49268,2.81647,2.45483,3.20313,2.54791
2.50366,2.4942,2.49756,2.51953,2.52167,2.51221,2.51801,2.50855,2.87598,2.43347,3.08685,2.50214
2.48718,2.51892,2.4646,2.46155,2.51678,2.50153,2.51617,2.51404,2.94556,2.43042,2.94647,2.5473
2.4884,2.52136,2.45178,2.45422,2.50671,2.50336,2.49969,2.52075,2.90497,2.4115,2.8183,2.60101
2.49115,2.52747,2.42432,2.49969,2.50946,2.50061,2.51099,2.51862,2.79419,2.38098,2.68921,2.69196
2.46033,2.53418,2.4118,2.46033,2.52075,2.50061,2.50305,2.50793,2.72736,2.37915,2.66876,2.69867
2.43652,2.55005,2.18872,2.4881,2.51373,2.5061,2.50946,2.53845,2.5415,2.40051,2.44812,2.58209
2.4472,2.55859,2.77466,2.47376,2.53357,2.51465,2.51434,2.53754,2.33704,2.42126,2.22199,2.55524
2.66632,2.56836,2.80365,2.50946,2.51892,2.52106,2.52655,2.52502,2.18781,2.44019,2.13409,2.53479
2.41943,2.57568,2.10297,2.52533,2.52625,2.5177,2.5412,2.5058,2.11121,2.46704,2.04834,2.55402
2.41943,2.54486,2.71606,2.5296,2.53204,2.52014,2.53326,2.49725,2.03247,2.50183,1.97632,2.60254
2.61719,2.53754,2.04651,2.5235,2.53174,2.52197,2.54578,2.52045,2.0105,2.53693,1.9516,2.51862
2.67487,2.53296,2.92267,2.48047,2.54028,2.50977,2.52594,2.51099,2.11578,2.57629,1.94824,2.43561
2.61719,2.50061,2.34467,2.49756,2.52594,2.51404,2.53815,2.49054,2.2522,2.6059,2.05933,2.41119
2.36939,2.45819,2.56805,2.53906,2.53387,2.50732,2.50763,2.50641,2.39716,2.64893,2.21069,2.38342
2.20856,2.4765,2.63794,2.54822,2.53204,2.50763,2.5238,2.49298,2.49817,2.66571,2.42615,2.36847
2.47345,2.45728,2.88178,2.53326,2.5412,2.52747,2.52319,2.49847,2.54578,2.6648,2.57843,2.36633
2.81281,2.44751,2.63367,2.60681,2.54486,2.54242,2.52563,2.50946,2.56439,2.64648,2.64496,2.3941
2.79968,2.46582,2.70111,2.53082,2.52472,2.54211,2.53235,2.50977,2.7063,2.63123,2.72186,2.46613
2.9071,2.49695,2.60468,2.53265,2.52045,2.53906,2.53174,2.50824,2.80243,2.60223,2.90253,2.46826
2.70477,2.51831,2.59003,2.45941,2.5174,2.53754,2.52441,2.47833,2.84485,2.54974,3.02856,2.51831
2.76215,2.54639,2.70203,2.46155,2.53479,2.53571,2.53174,2.49359,2.84058,2.46674,3.06793,2.55432
2.69318,2.52777,2.59033,2.5769,2.53204,2.52594,2.53937,2.49634,2.86011,2.41028,3.02856,2.55768
2.46124,2.51495,2.67181,2.58759,2.5351,2.52472,2.52045,2.5,2.85828,2.40662,2.98981,2.55127
2.21375,2.57202,2.33063,2.5531,2.52777,2.51465,2.5296,2.50183,2.69684,2.4292,2.93396,2.55035
2.02606,2.56836,2.41699,2.45514,2.51373,2.49237,2.51648,2.52075,2.55096,2.42798,2.81006,2.59857
2.32727,2.50427,2.10571,2.51099,2.51678,2.47894,2.51617,2.5235,2.49786,2.42889,2.65747,2.62299
2.37671,2.48993,1.8277,2.40875,2.52045,2.4823,2.50671,2.52258,2.54334,2.42889,2.46216,2.60864
